id;Consent_000_RAW;Consent_001_RAW;ExperimentsIssues_000_RAW;ExperimentsIssues_001_RAW;ExperimentsIssues_003_RAW;ExperimentsIssues_002_RAW;ExperimentsIssues_005_RAW;ExperimentsIssues_004_RAW;Goodbye_001_RAW
25;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""loZgOTXv8hAbVtO14TBYV8gN22XnkMSCtREyTg3MbwMCfxNrBl320b11""""}";0m2mekqpkt8bru05cfhy
24;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" Of course""""}";NA;"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;nppgs2pwj76ffn1c2g10
23;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" No, but my Research assistant is""""}";NA;"{""""Q0"""":"""" Early Career Academic""""}";NA;5l86flmq9dkdwsax1vjh
22;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" Of course""""}";NA;"{""""Q0"""":"""" Early Career Academic""""}";NA;swaxtfrwz949z894asqr
21;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper""""]}";"{""""Q0"""":"""" Senior academic""""}";NA;fhhplwhjx0yqkwm62ea6
20;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""HpdWj8ehSivFSwy7TYu8zw5VOuRpjoOg0p0CubNR2yQxtdycKLOm2kfAGVfylZqBGpgE28DTCi0NV0a9MemYE55If0CvvjKVkccD""""}";9lvrgvpf5k8mwfd7y6ww
19;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Senior academic""""}";"{""""Q0"""":""""Z8qxtWofgjiI3nq5z67pHiqVNFTTdZkyon""""}";90bpelw8fr2enfzplr8g
18;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Data not what we expected""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;4z5yd6wsdpgwre20u1z8
17;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;zv2dnymllhzyhxurlduc
16;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;ub5k4jyg4sel4p1rgj4b
15;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;1oa9us5cth090tqr8z7s
13;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""YwU5TbzyLYeLHesodShqfNDMJq1W2InmMmxExMkhpTqXtJNCiXgNicizdjsDr7tJQjF5z""""}";5zcbhadz6go8vqvbn1d1
14;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""Gl1xR5MHbW34PZ6VAJIKofHvmVQYhrCIWcFJxwjAVvd7IDbxk1zu5myKoKhD5vAFLo984staPj04mliNmIWk0bQcnX5zqdHXiq""""}";z1gn0ejxe6ahwmntwkhu
12;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" No, but my Research assistant is""""}";NA;"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;cv521e7guwoslt0x0zp4
11;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""TuqWRL0""""}";z6uhyg4symg08cvn92ny
10;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""oj9xkqfOeJblGknQcugtS8ZySWXbOpupRlW9nzNl8XpDdxl3oxhL10prgxn8iBCzq6wPp""""}";f1wjh61g9rr1hfq8k2tk
9;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Senior academic""""}";"{""""Q0"""":""""QQwSpAvFKpe0o76TE68ZMTZ39o94BfTgnmVDBF3jQgjVm1SJ""""}";anyw0x0lssg17ydjw41r
8;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Errors so bad that my friend had to start over""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;stt4svxpr8emvtcuwgqy
7;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Errors so bad that my friend had to start over""""]}";"{""""Q0"""":"""" Senior academic""""}";NA;neee4t21jcy57d2x3puf
6;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""Ts5k2rZwhecoVKNfxSFEwCWSDF13rRu""""}";qwv5j450k6upyrvbx5d9
5;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Senior academic""""}";"{""""Q0"""":""""KDO408BcqVjsmy5a26xVPw6Y7EQ8T3F8TUbcNH37oXsT90d6q9Zdr""""}";ocdat6voxerl2v38fy4x
4;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper""""]}";"{""""Q0"""":"""" Senior academic""""}";NA;gb8m0sn6rpnt4wcrqdla
3;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;c6829u396lk36zsl11q3
2;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Senior academic""""}";"{""""Q0"""":""""hWfvHlnFbMffJuC2V8""""}";7c7heboh7c5ogvn3czze
b12dde0ec0ms936w94dm;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Errors so bad that my friend had to start over""""]}";"{""""Q0"""":"""" Senior academic""""}";NA;wcclq2rr0vdx8n4qbopx
xjgy14uog6r2k3wb8n5h;NA;NA;NA;NA;NA;NA;NA;NA;NA
xx1w7em2h6fn32r39q4k;NA;NA;NA;NA;NA;NA;NA;NA;NA
