id;Consent_000_RAW;Consent_001_RAW;Consent_000_DIR;Consent_001_DIR;Consent_RAW_NA;Consent_DIR_NA;Consent_DIRt;ExperimentsIssues_000_RAW;ExperimentsIssues_001_RAW;ExperimentsIssues_002_RAW;ExperimentsIssues_003_RAW;ExperimentsIssues_004_RAW;ExperimentsIssues_005_RAW;ExperimentsIssues_000_DIR;ExperimentsIssues_001_DIR;ExperimentsIssues_IssuesExperiments_DIRd;ExperimentsIssues_003_DIR;ExperimentsIssues_005_DIR;ExperimentsIssues_RAW_NA;ExperimentsIssues_DIR_NA;ExperimentsIssues_FrequencyIssues_DIRd;ExperimentsIssues_WhoIsGod_DIRd;ExperimentsIssues_Experience_DIRd;Goodbye_001_RAW;Goodbye_001_DIR;Goodbye_RAW_NA;Goodbye_DIR_NA;Goodbye_DIRt
55;;;NA;NA;0;2;0;;Always;"Spelling errors; Errors in the coding of items; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;rwjSqqZSszA0RMYhv00sPTRTUIbEicqByRYvoBOAwPxr;Early Career Academic;;Always;"Spelling errors; Errors in the coding of items; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; rwjSqqZSszA0RMYhv00sPTRTUIbEicqByRYvoBOAwPxr";NA;3;1;1;Always;NA;3;3qt1aykzoa8pr5xgr8tg;3qt1aykzoa8pr5xgr8tg;0;0;DONE
56;;;NA;NA;0;2;0;;Often;Important content errors;NA;NA;Postdoc or non-ternure track Academic;;Often;"Important content errors; NA";NA;2;2;2;Often;NA;2;ylkshoaa77posda29d1p;ylkshoaa77posda29d1p;0;0;DONE
57;;;NA;NA;0;2;0;;Never;NA;Of course;NA;Early Career Academic;;Never;"NA; NA";Me;3;2;2;Never;Me;3;7sjl27m2kyyjjs5c0xxa;7sjl27m2kyyjjs5c0xxa;0;0;DONE
58;;;NA;NA;0;2;0;;Always;"Spelling errors; Important content errors; Errors in the coding of items; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; My friends do not have errors in their protocols; Other";NA;m4b0fdakMCVqPBJ9WvSE7U47uRVJjUNIR9t8J8AMFT;Student (Master, PhD,...);;Always;"Spelling errors; Important content errors; Errors in the coding of items; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; My friends do not have errors in their protocols; Other; m4b0fdakMCVqPBJ9WvSE7U47uRVJjUNIR9t8J8AMFT";NA;1;1;1;Always;NA;1;cw2hscdqhm3lclezymb9;cw2hscdqhm3lclezymb9;0;0;DONE
59;;;NA;NA;0;2;0;;Never;NA;Of course;NA;Early Career Academic;;Never;"NA; NA";Me;3;2;2;Never;Me;3;eovopsqq1rdg1t2hn3f9;eovopsqq1rdg1t2hn3f9;0;0;DONE
6;;;NA;NA;0;2;0;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;Ts5k2rZwhecoVKNfxSFEwCWSDF13rRu;Student (Master, PhD,...);;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; Ts5k2rZwhecoVKNfxSFEwCWSDF13rRu";NA;1;1;1;Often;NA;1;qwv5j450k6upyrvbx5d9;qwv5j450k6upyrvbx5d9;0;0;DONE
60;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;RM;Early Career Academic;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; RM";NA;3;1;1;Rarely;NA;3;0g2s31ys111vx34g2lhj;0g2s31ys111vx34g2lhj;0;0;DONE
61;;;NA;NA;0;2;0;;Often;"Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over";NA;NA;Postdoc or non-ternure track Academic;;Often;"Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; NA";NA;2;2;2;Often;NA;2;1fb78b5uqq4o9hu5j0uq;1fb78b5uqq4o9hu5j0uq;0;0;DONE
62;;;NA;NA;0;2;0;;Sometimes;"Errors in the coding of items; Errors so bad that my friend had to start over; My friends do not have errors in their protocols";NA;NA;Early Career Academic;;Sometimes;"Errors in the coding of items; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; NA";NA;3;2;2;Sometimes;NA;3;00ll2n8g1am8xdgugnen;00ll2n8g1am8xdgugnen;0;0;DONE
63;;;NA;NA;0;2;0;;Sometimes;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;HcZoA09u1s2xQ4rz1v;Postdoc or non-ternure track Academic;;Sometimes;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; HcZoA09u1s2xQ4rz1v";NA;2;1;1;Sometimes;NA;2;6zkn7c8sq2gzl9ngc7w3;6zkn7c8sq2gzl9ngc7w3;0;0;DONE
64;;;NA;NA;0;2;0;;Sometimes;"Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; Other";NA;tDSsKDjPDHZkKibUpCYRDWB9rG56;Student (Master, PhD,...);;Sometimes;"Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; Other; tDSsKDjPDHZkKibUpCYRDWB9rG56";NA;1;1;1;Sometimes;NA;1;8n92brazjlqs83o68bpp;8n92brazjlqs83o68bpp;0;0;DONE
65;;;NA;NA;0;2;0;;Often;"Important content errors; Data preparation was harder than it could have been; Match between hypotheses and data not clear";NA;NA;Postdoc or non-ternure track Academic;;Often;"Important content errors; Data preparation was harder than it could have been; Match between hypotheses and data not clear; NA";NA;2;2;2;Often;NA;2;453gx8mb89zu3q38s1sb;453gx8mb89zu3q38s1sb;0;0;DONE
66;;;NA;NA;0;2;0;;Rarely;Other;NA;jTzz2lfyYkYB1K6aklDjquuhPmZOCldKmvRkowbQDXEN7ToTC2Gx41MZCfAbhOHNh6giEQ4mkUHd;Senior academic;;Rarely;"Other; jTzz2lfyYkYB1K6aklDjquuhPmZOCldKmvRkowbQDXEN7ToTC2Gx41MZCfAbhOHNh6giEQ4mkUHd";NA;4;1;1;Rarely;NA;4;ln5n4yok7sjgfsqfhk7w;ln5n4yok7sjgfsqfhk7w;0;0;DONE
67;;;NA;NA;0;2;0;;Sometimes;"Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data preparation was harder than it could have been; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;lpwjC1yG6ViS0rE66fXNAbNUUsoAlkg5h7lQ0quUGlkRRUmI8216kawk8y1d1rcySLCZJSXyYtCO1wCr7yQypg;Senior academic;;Sometimes;"Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data preparation was harder than it could have been; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; lpwjC1yG6ViS0rE66fXNAbNUUsoAlkg5h7lQ0quUGlkRRUmI8216kawk8y1d1rcySLCZJSXyYtCO1wCr7yQypg";NA;4;1;1;Sometimes;NA;4;f6l0omomh2wzg9w96cqf;f6l0omomh2wzg9w96cqf;0;0;DONE
68;;;NA;NA;0;2;0;;Never;NA;Of course;NA;Senior academic;;Never;"NA; NA";Me;4;2;2;Never;Me;4;zlykj3mx1s394uzyl13l;zlykj3mx1s394uzyl13l;0;0;DONE
69;;;NA;NA;0;2;0;;Sometimes;"Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Errors so bad that my friend had to start over; Other";NA;VexQzLBfy2aONzF;Student (Master, PhD,...);;Sometimes;"Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Errors so bad that my friend had to start over; Other; VexQzLBfy2aONzF";NA;1;1;1;Sometimes;NA;1;4h5yf8h44xwedk0u97mp;4h5yf8h44xwedk0u97mp;0;0;DONE
6jbc0fa097qswtmh61gr;;;NA;NA;0;2;0;;Sometimes;My friends do not have errors in their protocols;NA;NA;NA;;Sometimes;"My friends do not have errors in their protocols; NA";NA;NA;3;3;Sometimes;NA;NA;xzbtblarnyn79rjef4mz;xzbtblarnyn79rjef4mz;0;0;DONE
7;;;NA;NA;0;2;0;;Rarely;"Data preparation was harder than it could have been; Errors so bad that my friend had to start over";NA;NA;Senior academic;;Rarely;"Data preparation was harder than it could have been; Errors so bad that my friend had to start over; NA";NA;4;2;2;Rarely;NA;4;neee4t21jcy57d2x3puf;neee4t21jcy57d2x3puf;0;0;DONE
70;;;NA;NA;0;2;0;;Sometimes;"Match between hypotheses and data not clear; My friends do not have errors in their protocols";NA;NA;Postdoc or non-ternure track Academic;;Sometimes;"Match between hypotheses and data not clear; My friends do not have errors in their protocols; NA";NA;2;2;2;Sometimes;NA;2;4ef4nc9tn96q9hmtm1sn;4ef4nc9tn96q9hmtm1sn;0;0;DONE
71;;;NA;NA;0;2;0;;Rarely;"Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper";NA;NA;Student (Master, PhD,...);;Rarely;"Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; NA";NA;1;2;2;Rarely;NA;1;mos05l4j5u4x6jnabulg;mos05l4j5u4x6jnabulg;0;0;DONE
72;;;NA;NA;0;2;0;;Often;"Match between hypotheses and data not clear; My friends do not have errors in their protocols";NA;NA;Postdoc or non-ternure track Academic;;Often;"Match between hypotheses and data not clear; My friends do not have errors in their protocols; NA";NA;2;2;2;Often;NA;2;yprq21lphp7b6xkp3onx;yprq21lphp7b6xkp3onx;0;0;DONE
73;;;NA;NA;0;2;0;;Sometimes;"Data preparation was harder than it could have been; Match between hypotheses and data not clear; Errors so bad that my friend had to start over; Other";NA;4U9NIyIkfCR8hqfP4v0wbvi;Student (Master, PhD,...);;Sometimes;"Data preparation was harder than it could have been; Match between hypotheses and data not clear; Errors so bad that my friend had to start over; Other; 4U9NIyIkfCR8hqfP4v0wbvi";NA;1;1;1;Sometimes;NA;1;xfey9452jah7byv9mlza;xfey9452jah7byv9mlza;0;0;DONE
74;;;NA;NA;0;2;0;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;KTFJ1OiDrlERNtHGiChNezIqX7tBaM1Uj;Early Career Academic;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; KTFJ1OiDrlERNtHGiChNezIqX7tBaM1Uj";NA;3;1;1;Often;NA;3;le0uznjx1yweja5vamfc;le0uznjx1yweja5vamfc;0;0;DONE
75;;;NA;NA;0;2;0;;Never;NA;Of course;NA;Student (Master, PhD,...);;Never;"NA; NA";Me;1;2;2;Never;Me;1;da2fjjsokwrrz7y37e1b;da2fjjsokwrrz7y37e1b;0;0;DONE
76;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Match between hypotheses and data not clear; Errors so bad that my friend had to start over; Other";NA;KTFJ1OiDrlERNtHGiChNezIqX7tBaM1Uj;Early Career Academic;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Match between hypotheses and data not clear; Errors so bad that my friend had to start over; Other; KTFJ1OiDrlERNtHGiChNezIqX7tBaM1Uj";NA;3;1;1;Rarely;NA;3;clvrul9m5s1mstj7p433;clvrul9m5s1mstj7p433;0;0;DONE
77;;;NA;NA;0;2;0;;Always;"Spelling errors; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;gzXxfIMAYVCdgdM66BE4oalL0o0CVKLX;Student (Master, PhD,...);;Always;"Spelling errors; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; gzXxfIMAYVCdgdM66BE4oalL0o0CVKLX";NA;1;1;1;Always;NA;1;g382bo7k9tlm3mb29mkg;g382bo7k9tlm3mb29mkg;0;0;DONE
78;;;NA;NA;0;2;0;;Never;NA;No, but my Research assistant is;NA;Early Career Academic;;Never;"NA; NA";My research assistant;3;2;2;Never;My research assistant;3;2go2nknjrdybwvwosv3s;2go2nknjrdybwvwosv3s;0;0;DONE
79;;;NA;NA;0;2;0;;Never;NA;Of course;NA;Student (Master, PhD,...);;Never;"NA; NA";Me;1;2;2;Never;Me;1;gsr4j7314n6b6sad8q5g;gsr4j7314n6b6sad8q5g;0;0;DONE
8;;;NA;NA;0;2;0;;Sometimes;Errors so bad that my friend had to start over;NA;NA;Student (Master, PhD,...);;Sometimes;"Errors so bad that my friend had to start over; NA";NA;1;2;2;Sometimes;NA;1;stt4svxpr8emvtcuwgqy;stt4svxpr8emvtcuwgqy;0;0;DONE
80;;;NA;NA;0;2;0;;Never;NA;Of course;NA;Postdoc or non-ternure track Academic;;Never;"NA; NA";Me;2;2;2;Never;Me;2;96x6pn8rrn0gz2fr665w;96x6pn8rrn0gz2fr665w;0;0;DONE
81;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; My friends do not have errors in their protocols; Other";NA;WV75QB1JSHnps88HLKAYVZYtzwOuBsf3XxPsm2pebyO;Postdoc or non-ternure track Academic;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; My friends do not have errors in their protocols; Other; WV75QB1JSHnps88HLKAYVZYtzwOuBsf3XxPsm2pebyO";NA;2;1;1;Rarely;NA;2;1w26ek0kmbrxe4y2jo68;1w26ek0kmbrxe4y2jo68;0;0;DONE
82;;;NA;NA;0;2;0;;Sometimes;Errors in participants balancing to conditions;NA;NA;Early Career Academic;;Sometimes;"Errors in participants balancing to conditions; NA";NA;3;2;2;Sometimes;NA;3;f4pjwu1o91sbfofd0ouw;f4pjwu1o91sbfofd0ouw;0;0;DONE
83;;;NA;NA;0;2;0;;Always;"Spelling errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over";NA;NA;Postdoc or non-ternure track Academic;;Always;"Spelling errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; NA";NA;2;2;2;Always;NA;2;83bvr56r201xrbgmc0k3;83bvr56r201xrbgmc0k3;0;0;DONE
84;;;NA;NA;0;2;0;;Rarely;"Some variables or questions asked to participants but not used in the analysis/paper; My friends do not have errors in their protocols";NA;NA;Postdoc or non-ternure track Academic;;Rarely;"Some variables or questions asked to participants but not used in the analysis/paper; My friends do not have errors in their protocols; NA";NA;2;2;2;Rarely;NA;2;f4qwa39gkpxtvvk0l5jm;f4qwa39gkpxtvvk0l5jm;0;0;DONE
85;;;NA;NA;0;2;0;;Always;"Spelling errors; Important content errors";NA;NA;Early Career Academic;;Always;"Spelling errors; Important content errors; NA";NA;3;2;2;Always;NA;3;nmzoz0cr057ccp0lujof;nmzoz0cr057ccp0lujof;0;0;DONE
86;;;NA;NA;0;2;0;;Sometimes;"Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; Other";NA;S1VEVTtMincRoLW;Senior academic;;Sometimes;"Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; Other; S1VEVTtMincRoLW";NA;4;1;1;Sometimes;NA;4;kmoc5dsg1488yuax95ya;kmoc5dsg1488yuax95ya;0;0;DONE
87;;;NA;NA;0;2;0;;Often;"Errors in the coding of items; Data preparation was harder than it could have been";NA;NA;Senior academic;;Often;"Errors in the coding of items; Data preparation was harder than it could have been; NA";NA;4;2;2;Often;NA;4;xtqpzngdl9a4bx9hcea7;xtqpzngdl9a4bx9hcea7;0;0;DONE
88;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors in participants balancing to conditions; Data preparation was harder than it could have been; Match between hypotheses and data not clear; My friends do not have errors in their protocols; Other";NA;uij8vyfah9Thv73XaKvap7yEEexsaB3HjQwm1uec4znjCUmOxd6j5FMiO7apeeMXD4BSbqlKdLDeJfALkYh3FR9;Postdoc or non-ternure track Academic;;Rarely;"Spelling errors; Important content errors; Errors in participants balancing to conditions; Data preparation was harder than it could have been; Match between hypotheses and data not clear; My friends do not have errors in their protocols; Other; uij8vyfah9Thv73XaKvap7yEEexsaB3HjQwm1uec4znjCUmOxd6j5FMiO7apeeMXD4BSbqlKdLDeJfALkYh3FR9";NA;2;1;1;Rarely;NA;2;5s1emh8rzqdpe36znjlq;5s1emh8rzqdpe36znjlq;0;0;DONE
89;;;NA;NA;0;2;0;;Often;"Important content errors; Errors in participants balancing to conditions; Data not what we expected; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; Other";NA;VNP0XQ5Ya429RAxJcQHLNxJeHma3VSTMi7mdndKdvZMRrcnia2KzXZS5n0SAGuE3I0IsfS3dRGy5m7s8O5N;Postdoc or non-ternure track Academic;;Often;"Important content errors; Errors in participants balancing to conditions; Data not what we expected; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; Other; VNP0XQ5Ya429RAxJcQHLNxJeHma3VSTMi7mdndKdvZMRrcnia2KzXZS5n0SAGuE3I0IsfS3dRGy5m7s8O5N";NA;2;1;1;Often;NA;2;dh9cmk7wguqc4kkvl3kn;dh9cmk7wguqc4kkvl3kn;0;0;DONE
9;;;NA;NA;0;2;0;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; Other";NA;QQwSpAvFKpe0o76TE68ZMTZ39o94BfTgnmVDBF3jQgjVm1SJ;Senior academic;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; Other; QQwSpAvFKpe0o76TE68ZMTZ39o94BfTgnmVDBF3jQgjVm1SJ";NA;4;1;1;Often;NA;4;anyw0x0lssg17ydjw41r;anyw0x0lssg17ydjw41r;0;0;DONE
90;;;NA;NA;0;2;0;;Never;NA;No, but my Research assistant is;NA;Postdoc or non-ternure track Academic;;Never;"NA; NA";My research assistant;2;2;2;Never;My research assistant;2;mjs3l872nxw4zo42e1py;mjs3l872nxw4zo42e1py;0;0;DONE
91;;;NA;NA;0;2;0;;Often;"Errors in the coding of items; Data not what we expected; Errors so bad that my friend had to start over; Other";NA;MlN6fHk2G6KWqMvOBydDkoQJpcdFulSjYRJrwb3xYsmM3oKxViJ1UqIPd4ickc8gLIBsE3EhsyKITVVzIUVV3BMwSULA;Postdoc or non-ternure track Academic;;Often;"Errors in the coding of items; Data not what we expected; Errors so bad that my friend had to start over; Other; MlN6fHk2G6KWqMvOBydDkoQJpcdFulSjYRJrwb3xYsmM3oKxViJ1UqIPd4ickc8gLIBsE3EhsyKITVVzIUVV3BMwSULA";NA;2;1;1;Often;NA;2;lxg1uzv10umkfjdwhvmw;lxg1uzv10umkfjdwhvmw;0;0;DONE
92;;;NA;NA;0;2;0;;Sometimes;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; Other";NA;saLpz0Zqg0CcCu29ikaAXO0aDWtcoyP;Early Career Academic;;Sometimes;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; Other; saLpz0Zqg0CcCu29ikaAXO0aDWtcoyP";NA;3;1;1;Sometimes;NA;3;ea53b2hzha53gvlhh9t2;ea53b2hzha53gvlhh9t2;0;0;DONE
93;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;iChRQLX6ltVsRwaaILUNbaFKHDUEfNwqCOgGqYA6HkgklMR9p9VQbBsU3jHUM;Postdoc or non-ternure track Academic;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; iChRQLX6ltVsRwaaILUNbaFKHDUEfNwqCOgGqYA6HkgklMR9p9VQbBsU3jHUM";NA;2;1;1;Rarely;NA;2;uy6hg1f5br7yoq2m7t7o;uy6hg1f5br7yoq2m7t7o;0;0;DONE
94;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Data not what we expected; Match between hypotheses and data not clear; My friends do not have errors in their protocols";NA;NA;Early Career Academic;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Data not what we expected; Match between hypotheses and data not clear; My friends do not have errors in their protocols; NA";NA;3;2;2;Rarely;NA;3;juv7g3349npvkgg6ave0;juv7g3349npvkgg6ave0;0;0;DONE
95;;;NA;NA;0;2;0;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;XSk804RQ4JXkQglItoj056NDe9UTF;Early Career Academic;;Often;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; XSk804RQ4JXkQglItoj056NDe9UTF";NA;3;1;1;Often;NA;3;kv43yv9dluqk70menjun;kv43yv9dluqk70menjun;0;0;DONE
96;;;NA;NA;0;2;0;;Always;"Spelling errors; Important content errors; Errors in participants balancing to conditions; Data not what we expected; Other";NA;ZeUjc02M9CSukuIKgM5;Early Career Academic;;Always;"Spelling errors; Important content errors; Errors in participants balancing to conditions; Data not what we expected; Other; ZeUjc02M9CSukuIKgM5";NA;3;1;1;Always;NA;3;vnom9ex5bsu0w7rqujvg;vnom9ex5bsu0w7rqujvg;0;0;DONE
97;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;byEbfRZiK2au0KmhdXymCYhZCzBKX9Gwax0yuEpIKKTe1dWjOv7mjajdXnZQ9Ccuqp3dlo;Senior academic;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; byEbfRZiK2au0KmhdXymCYhZCzBKX9Gwax0yuEpIKKTe1dWjOv7mjajdXnZQ9Ccuqp3dlo";NA;4;1;1;Rarely;NA;4;bz1krnh81ye5dem7ph4p;bz1krnh81ye5dem7ph4p;0;0;DONE
98;;;NA;NA;0;2;0;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;LnCUy5quaxBCxHXYmCeQgqgK5KIM8WxvMOmQChy7NtUtMuuY9chnYm480Dv9pgqMhp;Senior academic;;Rarely;"Spelling errors; Important content errors; Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Data preparation was harder than it could have been; Match between hypotheses and data not clear; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; LnCUy5quaxBCxHXYmCeQgqgK5KIM8WxvMOmQChy7NtUtMuuY9chnYm480Dv9pgqMhp";NA;4;1;1;Rarely;NA;4;xfpkpx4cwphq3vs6ewot;xfpkpx4cwphq3vs6ewot;0;0;DONE
99;;;NA;NA;0;2;0;;Sometimes;"Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other";NA;XlYQScEFwmc7TH8cokv1CZLIH8h;Early Career Academic;;Sometimes;"Errors in the coding of items; Errors in participants balancing to conditions; Data not what we expected; Some variables or questions asked to participants but not used in the analysis/paper; Errors so bad that my friend had to start over; My friends do not have errors in their protocols; Other; XlYQScEFwmc7TH8cokv1CZLIH8h";NA;3;1;1;Sometimes;NA;3;sxdkdb7qujoayct9poq5;sxdkdb7qujoayct9poq5;0;0;DONE
