filename,project,experiment,version,datetime,id,success,procedure,trial_type,trial_index,time_elapsed,internal_node_id,view_history,rt,trialid,stimulus,button_pressed,response,question_order,input
38_ExperimentsIssues_original_2023-11-03T134533_113.csv,38,ExperimentsIssues,original,2023-11-03T134533,113,NA,ExperimentsIssues,survey-multi-choice,5,2520,0.0-7.0,,1225.5,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Never""""}",[0],38_ExperimentsIssues_original_2023-11-03T134533_113.csv
38_ExperimentsIssues_original_2023-11-03T134533_113.csv,38,ExperimentsIssues,original,2023-11-03T134533,113,NA,ExperimentsIssues,survey-multi-choice,6,3183,0.0-9.0-0.0,,662.2999999998137,ExperimentsIssues_003,"{""""Q0"""":""""Are you a God?""""}",NA,"{""""Q0"""":"""" No, but my Research assistant is""""}",[0],38_ExperimentsIssues_original_2023-11-03T134533_113.csv
38_ExperimentsIssues_original_2023-11-03T134533_113.csv,38,ExperimentsIssues,original,2023-11-03T134533,113,NA,ExperimentsIssues,survey-multi-choice,7,3938,0.0-11.0,,753.1999999992549,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134533_113.csv
38_ExperimentsIssues_original_2023-11-03T134535_112.csv,38,ExperimentsIssues,original,2023-11-03T134535,112,NA,ExperimentsIssues,instructions,4,1561,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":350}]",351,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134535_112.csv
38_ExperimentsIssues_original_2023-11-03T134535_112.csv,38,ExperimentsIssues,original,2023-11-03T134535,112,NA,ExperimentsIssues,survey-multi-choice,5,2847,0.0-7.0,,1284.3999999994412,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Never""""}",[0],38_ExperimentsIssues_original_2023-11-03T134535_112.csv
38_ExperimentsIssues_original_2023-11-03T134535_112.csv,38,ExperimentsIssues,original,2023-11-03T134535,112,NA,ExperimentsIssues,survey-multi-choice,6,3542,0.0-9.0-0.0,,693.9000000003725,ExperimentsIssues_003,"{""""Q0"""":""""Are you a God?""""}",NA,"{""""Q0"""":"""" Of course""""}",[0],38_ExperimentsIssues_original_2023-11-03T134535_112.csv
38_ExperimentsIssues_original_2023-11-03T134535_112.csv,38,ExperimentsIssues,original,2023-11-03T134535,112,NA,ExperimentsIssues,survey-multi-choice,7,4336,0.0-11.0,,792.3000000007451,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134535_112.csv
38_ExperimentsIssues_original_2023-11-03T134537_111.csv,38,ExperimentsIssues,original,2023-11-03T134537,111,NA,ExperimentsIssues,instructions,4,1579,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":352}]",352,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134537_111.csv
38_ExperimentsIssues_original_2023-11-03T134537_111.csv,38,ExperimentsIssues,original,2023-11-03T134537,111,NA,ExperimentsIssues,survey-multi-choice,5,3034,0.0-7.0,,1453.5,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Often""""}",[0],38_ExperimentsIssues_original_2023-11-03T134537_111.csv
38_ExperimentsIssues_original_2023-11-03T134537_111.csv,38,ExperimentsIssues,original,2023-11-03T134537,111,NA,ExperimentsIssues,survey-multi-select,6,4704,0.0-8.0-0.0,,1665.3999999994412,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134537_111.csv
38_ExperimentsIssues_original_2023-11-03T134537_111.csv,38,ExperimentsIssues,original,2023-11-03T134537,111,NA,ExperimentsIssues,survey-multi-choice,7,5551,0.0-11.0,,845.8999999994412,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134537_111.csv
38_ExperimentsIssues_original_2023-11-03T134539_110.csv,38,ExperimentsIssues,original,2023-11-03T134539,110,NA,ExperimentsIssues,instructions,4,1689,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":516}]",516,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134539_110.csv
38_ExperimentsIssues_original_2023-11-03T134539_110.csv,38,ExperimentsIssues,original,2023-11-03T134539,110,NA,ExperimentsIssues,survey-multi-choice,5,3109,0.0-7.0,,1419.2000000001863,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Often""""}",[0],38_ExperimentsIssues_original_2023-11-03T134539_110.csv
38_ExperimentsIssues_original_2023-11-03T134539_110.csv,38,ExperimentsIssues,original,2023-11-03T134539,110,NA,ExperimentsIssues,survey-multi-select,6,4943,0.0-8.0-0.0,,1829.5,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Other""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134539_110.csv
38_ExperimentsIssues_original_2023-11-03T134539_110.csv,38,ExperimentsIssues,original,2023-11-03T134539,110,NA,ExperimentsIssues,survey-text,7,5766,0.0-10.0-0.0,,819,ExperimentsIssues_004,"{""""Q0"""":""""What kind of errors did you have (if more than one, separate them by ;)""""}",NA,"{""""Q0"""":""""HTUHr6EkNv6F8Ooazmce6si8KInToC7uVUKDs7CsM2mkiG8EG2dshdpnN9uwqPUEAc1H8msjTkbmjGy9EeRZQuRUs3q8G9""""}",,38_ExperimentsIssues_original_2023-11-03T134539_110.csv
38_ExperimentsIssues_original_2023-11-03T134539_110.csv,38,ExperimentsIssues,original,2023-11-03T134539,110,NA,ExperimentsIssues,survey-multi-choice,8,6738,0.0-11.0,,970.4000000003725,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134539_110.csv
38_ExperimentsIssues_original_2023-11-03T134609_109.csv,38,ExperimentsIssues,original,2023-11-03T134609,109,NA,ExperimentsIssues,instructions,4,1965,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":392}]",392,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134609_109.csv
38_ExperimentsIssues_original_2023-11-03T134609_109.csv,38,ExperimentsIssues,original,2023-11-03T134609,109,NA,ExperimentsIssues,survey-multi-choice,5,3527,0.0-7.0,,1559.7999999998137,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Sometimes""""}",[0],38_ExperimentsIssues_original_2023-11-03T134609_109.csv
38_ExperimentsIssues_original_2023-11-03T134609_109.csv,38,ExperimentsIssues,original,2023-11-03T134609,109,NA,ExperimentsIssues,survey-multi-select,6,5444,0.0-8.0-0.0,,1913.7999999998137,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;My friends do not have errors in their protocols""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134609_109.csv
38_ExperimentsIssues_original_2023-11-03T134609_109.csv,38,ExperimentsIssues,original,2023-11-03T134609,109,NA,ExperimentsIssues,survey-multi-choice,7,6589,0.0-11.0,,1141.4000000003725,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Student (Master, PhD,...)""""}",[0],38_ExperimentsIssues_original_2023-11-03T134609_109.csv
38_ExperimentsIssues_original_2023-11-03T134610_108.csv,38,ExperimentsIssues,original,2023-11-03T134610,108,NA,ExperimentsIssues,instructions,4,1895,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":482}]",483,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134610_108.csv
38_ExperimentsIssues_original_2023-11-03T134610_108.csv,38,ExperimentsIssues,original,2023-11-03T134610,108,NA,ExperimentsIssues,survey-multi-choice,5,3425,0.0-7.0,,1528.0999999996275,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Often""""}",[0],38_ExperimentsIssues_original_2023-11-03T134610_108.csv
38_ExperimentsIssues_original_2023-11-03T134610_108.csv,38,ExperimentsIssues,original,2023-11-03T134610,108,NA,ExperimentsIssues,survey-multi-select,6,5616,0.0-8.0-0.0,,2187,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134610_108.csv
38_ExperimentsIssues_original_2023-11-03T134610_108.csv,38,ExperimentsIssues,original,2023-11-03T134610,108,NA,ExperimentsIssues,survey-multi-choice,7,6612,0.0-11.0,,994.5,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Student (Master, PhD,...)""""}",[0],38_ExperimentsIssues_original_2023-11-03T134610_108.csv
38_ExperimentsIssues_original_2023-11-03T134611_107.csv,38,ExperimentsIssues,original,2023-11-03T134611,107,NA,ExperimentsIssues,instructions,4,1931,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":431}]",431,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134611_107.csv
38_ExperimentsIssues_original_2023-11-03T134611_107.csv,38,ExperimentsIssues,original,2023-11-03T134611,107,NA,ExperimentsIssues,survey-multi-choice,5,3581,0.0-7.0,,1648.0999999996275,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Sometimes""""}",[0],38_ExperimentsIssues_original_2023-11-03T134611_107.csv
38_ExperimentsIssues_original_2023-11-03T134611_107.csv,38,ExperimentsIssues,original,2023-11-03T134611,107,NA,ExperimentsIssues,survey-multi-select,6,6045,0.0-8.0-0.0,,2459.5,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134611_107.csv
38_ExperimentsIssues_original_2023-11-03T134611_107.csv,38,ExperimentsIssues,original,2023-11-03T134611,107,NA,ExperimentsIssues,survey-text,7,6828,0.0-10.0-0.0,,780,ExperimentsIssues_004,"{""""Q0"""":""""What kind of errors did you have (if more than one, separate them by ;)""""}",NA,"{""""Q0"""":""""9J5a5My0kJm7UiqP9""""}",,38_ExperimentsIssues_original_2023-11-03T134611_107.csv
38_ExperimentsIssues_original_2023-11-03T134611_107.csv,38,ExperimentsIssues,original,2023-11-03T134611,107,NA,ExperimentsIssues,survey-multi-choice,8,7703,0.0-11.0,,873.0999999996275,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Student (Master, PhD,...)""""}",[0],38_ExperimentsIssues_original_2023-11-03T134611_107.csv
38_ExperimentsIssues_original_2023-11-03T134612_105.csv,38,ExperimentsIssues,original,2023-11-03T134612,105,NA,ExperimentsIssues,instructions,4,1900,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":500}]",501,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134612_105.csv
38_ExperimentsIssues_original_2023-11-03T134612_105.csv,38,ExperimentsIssues,original,2023-11-03T134612,105,NA,ExperimentsIssues,survey-multi-choice,5,3757,0.0-7.0,,1854.2000000001863,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Sometimes""""}",[0],38_ExperimentsIssues_original_2023-11-03T134612_105.csv
38_ExperimentsIssues_original_2023-11-03T134612_105.csv,38,ExperimentsIssues,original,2023-11-03T134612,105,NA,ExperimentsIssues,survey-multi-select,6,6022,0.0-8.0-0.0,,2261,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134612_105.csv
38_ExperimentsIssues_original_2023-11-03T134612_105.csv,38,ExperimentsIssues,original,2023-11-03T134612,105,NA,ExperimentsIssues,survey-multi-choice,7,6810,0.0-11.0,,786.8000000007451,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Early Career Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134612_105.csv
38_ExperimentsIssues_original_2023-11-03T134612_106.csv,38,ExperimentsIssues,original,2023-11-03T134612,106,NA,ExperimentsIssues,instructions,4,1819,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":441}]",442,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134612_106.csv
38_ExperimentsIssues_original_2023-11-03T134612_106.csv,38,ExperimentsIssues,original,2023-11-03T134612,106,NA,ExperimentsIssues,survey-multi-choice,5,3589,0.0-7.0,,1767.699999999255,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Often""""}",[0],38_ExperimentsIssues_original_2023-11-03T134612_106.csv
38_ExperimentsIssues_original_2023-11-03T134612_106.csv,38,ExperimentsIssues,original,2023-11-03T134612,106,NA,ExperimentsIssues,survey-multi-select,6,6242,0.0-8.0-0.0,,2648.699999999255,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134612_106.csv
38_ExperimentsIssues_original_2023-11-03T134612_106.csv,38,ExperimentsIssues,original,2023-11-03T134612,106,NA,ExperimentsIssues,survey-text,7,6924,0.0-10.0-0.0,,678,ExperimentsIssues_004,"{""""Q0"""":""""What kind of errors did you have (if more than one, separate them by ;)""""}",NA,"{""""Q0"""":""""grxqUDs8iGKDV3aSv""""}",,38_ExperimentsIssues_original_2023-11-03T134612_106.csv
38_ExperimentsIssues_original_2023-11-03T134612_106.csv,38,ExperimentsIssues,original,2023-11-03T134612,106,NA,ExperimentsIssues,survey-multi-choice,8,7644,0.0-11.0,,719.5,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Student (Master, PhD,...)""""}",[0],38_ExperimentsIssues_original_2023-11-03T134612_106.csv
38_ExperimentsIssues_original_2023-11-03T134625_104.csv,38,ExperimentsIssues,original,2023-11-03T134625,104,NA,ExperimentsIssues,instructions,4,1619,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":451}]",451,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134625_104.csv
38_ExperimentsIssues_original_2023-11-03T134625_104.csv,38,ExperimentsIssues,original,2023-11-03T134625,104,NA,ExperimentsIssues,survey-multi-choice,5,2791,0.0-7.0,,1170.3999999994412,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Often""""}",[0],38_ExperimentsIssues_original_2023-11-03T134625_104.csv
38_ExperimentsIssues_original_2023-11-03T134625_104.csv,38,ExperimentsIssues,original,2023-11-03T134625,104,NA,ExperimentsIssues,survey-multi-select,6,5076,0.0-8.0-0.0,,2280.399999999441,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134625_104.csv
38_ExperimentsIssues_original_2023-11-03T134625_104.csv,38,ExperimentsIssues,original,2023-11-03T134625,104,NA,ExperimentsIssues,survey-text,7,5860,0.0-10.0-0.0,,781,ExperimentsIssues_004,"{""""Q0"""":""""What kind of errors did you have (if more than one, separate them by ;)""""}",NA,"{""""Q0"""":""""ExptIuT9TLmuIaSABnqTQhV5Pq9jSvJqasWVPjEXdYlJXhorJhaiNK4P4724XO6h3a1oexUNgeMHo329R2NzdBe92l""""}",,38_ExperimentsIssues_original_2023-11-03T134625_104.csv
38_ExperimentsIssues_original_2023-11-03T134625_104.csv,38,ExperimentsIssues,original,2023-11-03T134625,104,NA,ExperimentsIssues,survey-multi-choice,8,6642,0.0-11.0,,781.1000000005588,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134625_104.csv
38_ExperimentsIssues_original_2023-11-03T134626_103.csv,38,ExperimentsIssues,original,2023-11-03T134626,103,NA,ExperimentsIssues,instructions,4,1678,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":471}]",472,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134626_103.csv
38_ExperimentsIssues_original_2023-11-03T134626_103.csv,38,ExperimentsIssues,original,2023-11-03T134626,103,NA,ExperimentsIssues,survey-multi-choice,5,3340,0.0-7.0,,1660.7999999998137,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Rarely""""}",[0],38_ExperimentsIssues_original_2023-11-03T134626_103.csv
38_ExperimentsIssues_original_2023-11-03T134626_103.csv,38,ExperimentsIssues,original,2023-11-03T134626,103,NA,ExperimentsIssues,survey-multi-select,6,5157,0.0-8.0-0.0,,1811.6000000005588,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;My friends do not have errors in their protocols""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134626_103.csv
38_ExperimentsIssues_original_2023-11-03T134626_103.csv,38,ExperimentsIssues,original,2023-11-03T134626,103,NA,ExperimentsIssues,survey-multi-choice,7,6003,0.0-11.0,,844.8000000007451,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134626_103.csv
38_ExperimentsIssues_original_2023-11-03T134627_102.csv,38,ExperimentsIssues,original,2023-11-03T134627,102,NA,ExperimentsIssues,instructions,4,1676,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":436}]",436,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134627_102.csv
38_ExperimentsIssues_original_2023-11-03T134627_102.csv,38,ExperimentsIssues,original,2023-11-03T134627,102,NA,ExperimentsIssues,survey-multi-choice,5,3318,0.0-7.0,,1639.699999999255,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Sometimes""""}",[0],38_ExperimentsIssues_original_2023-11-03T134627_102.csv
38_ExperimentsIssues_original_2023-11-03T134627_102.csv,38,ExperimentsIssues,original,2023-11-03T134627,102,NA,ExperimentsIssues,survey-multi-select,6,5345,0.0-8.0-0.0,,2021.3999999994412,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134627_102.csv
38_ExperimentsIssues_original_2023-11-03T134627_102.csv,38,ExperimentsIssues,original,2023-11-03T134627,102,NA,ExperimentsIssues,survey-text,7,6120,0.0-10.0-0.0,,772,ExperimentsIssues_004,"{""""Q0"""":""""What kind of errors did you have (if more than one, separate them by ;)""""}",NA,"{""""Q0"""":""""VODIaUvHlrlqP3Zks1cb4PLCqGpNoJRr6yBw9J""""}",,38_ExperimentsIssues_original_2023-11-03T134627_102.csv
38_ExperimentsIssues_original_2023-11-03T134627_102.csv,38,ExperimentsIssues,original,2023-11-03T134627,102,NA,ExperimentsIssues,survey-multi-choice,8,6798,0.0-11.0,,676.5999999996275,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134627_102.csv
38_ExperimentsIssues_original_2023-11-03T134632_101.csv,38,ExperimentsIssues,original,2023-11-03T134632,101,NA,ExperimentsIssues,instructions,4,1352,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":306}]",307,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134632_101.csv
38_ExperimentsIssues_original_2023-11-03T134632_101.csv,38,ExperimentsIssues,original,2023-11-03T134632,101,NA,ExperimentsIssues,survey-multi-choice,5,2328,0.0-7.0,,975.6000000005588,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Never""""}",[0],38_ExperimentsIssues_original_2023-11-03T134632_101.csv
38_ExperimentsIssues_original_2023-11-03T134632_101.csv,38,ExperimentsIssues,original,2023-11-03T134632,101,NA,ExperimentsIssues,survey-multi-choice,6,2885,0.0-9.0-0.0,,555.7000000001863,ExperimentsIssues_003,"{""""Q0"""":""""Are you a God?""""}",NA,"{""""Q0"""":"""" No, but my Research assistant is""""}",[0],38_ExperimentsIssues_original_2023-11-03T134632_101.csv
38_ExperimentsIssues_original_2023-11-03T134632_101.csv,38,ExperimentsIssues,original,2023-11-03T134632,101,NA,ExperimentsIssues,survey-multi-choice,7,3602,0.0-11.0,,715.9000000003725,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Early Career Academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134632_101.csv
38_ExperimentsIssues_original_2023-11-03T134635_100.csv,38,ExperimentsIssues,original,2023-11-03T134635,100,NA,ExperimentsIssues,instructions,4,1261,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":270}]",270,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134635_100.csv
38_ExperimentsIssues_original_2023-11-03T134635_100.csv,38,ExperimentsIssues,original,2023-11-03T134635,100,NA,ExperimentsIssues,survey-multi-choice,5,2429,0.0-7.0,,1165.6000000005588,ExperimentsIssues_001,"{""""Q0"""":""""From what you have heard, how often there are issues in experimental protocols? Issues can range from spelling errors in the protocol to errors in the experimental design that prevent from doing desired analysis.""""}",NA,"{""""Q0"""":"""" Sometimes""""}",[0],38_ExperimentsIssues_original_2023-11-03T134635_100.csv
38_ExperimentsIssues_original_2023-11-03T134635_100.csv,38,ExperimentsIssues,original,2023-11-03T134635,100,NA,ExperimentsIssues,survey-multi-select,6,4265,0.0-8.0-0.0,,1833.5,ExperimentsIssues_002,"{""""Q0"""":""""Which of the following issues happened to your friend. In a experimental protocol or survey where data was collected in the lab or online""""}",NA,"{""""Q0"""":[""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over""""]}",[0],38_ExperimentsIssues_original_2023-11-03T134635_100.csv
38_ExperimentsIssues_original_2023-11-03T134635_100.csv,38,ExperimentsIssues,original,2023-11-03T134635,100,NA,ExperimentsIssues,survey-multi-choice,7,5182,0.0-11.0,,915.3000000007451,ExperimentsIssues_005,"{""""Q0"""":""""What is your level of experience?""""}",NA,"{""""Q0"""":"""" Senior academic""""}",[0],38_ExperimentsIssues_original_2023-11-03T134635_100.csv
38_ExperimentsIssues_original_2023-11-03T134650_99.csv,38,ExperimentsIssues,original,2023-11-03T134650,99,NA,ExperimentsIssues,instructions,4,1278,0.0-6.0,"[{""""page_index"""":0,""""viewing_time"""":260}]",260,ExperimentsIssues_000,,NA,,,38_ExperimentsIssues_original_2023-11-03T134650_99.csv
